x,y,z
0.0,0.0,0.0
0.006103515625,0.384765625,0.871826171875
0.002197265625,0.377197265625,0.8583984375
0.013916015625,0.377197265625,0.861572265625
0.003662109375,0.37353515625,0.860107421875
0.007568359375,0.38232421875,0.849609375
0.008056640625,0.3798828125,0.8564453125
0.009765625,0.388916015625,0.869140625
0.00634765625,0.37548828125,0.857666015625
0.00830078125,0.375,0.84423828125
0.014404296875,0.3828125,0.84521484375
0.005859375,0.380126953125,0.85546875
0.008544921875,0.38720703125,0.869873046875
0.0078125,0.379638671875,0.86328125
0.0068359375,0.371337890625,0.8642578125
0.005859375,0.383056640625,0.867919921875
0.00048828125,0.379638671875,0.85693359375
0.01025390625,0.377197265625,0.865478515625
0.00732421875,0.390380859375,0.872802734375
0.01513671875,0.37744140625,0.860595703125
0.00341796875,0.38134765625,0.8623046875
0.009521484375,0.37939453125,0.86279296875
0.0078125,0.38134765625,0.87451171875
0.01220703125,0.382080078125,0.854736328125
0.002685546875,0.37890625,0.857177734375
0.008056640625,0.37255859375,0.859619140625
0.001708984375,0.3837890625,0.8505859375
0.00634765625,0.380126953125,0.86181640625
0.00830078125,0.37939453125,0.8603515625
0.001220703125,0.38037109375,0.85302734375
0.007080078125,0.381103515625,0.8603515625
0.006591796875,0.379150390625,0.861328125
0.005859375,0.382568359375,0.86181640625
0.002685546875,0.376708984375,0.846923828125
0.01123046875,0.38134765625,0.86767578125
0.001220703125,0.376953125,0.869140625
0.008056640625,0.380126953125,0.859619140625
0.0068359375,0.380615234375,0.865966796875
0.0009765625,0.3779296875,0.868408203125
0.006103515625,0.390380859375,0.85791015625
0.002197265625,0.380126953125,0.864990234375
0.01123046875,0.390380859375,0.86572265625
0.014892578125,0.385009765625,0.85693359375
0.001953125,0.37744140625,0.85986328125
0.00146484375,0.377197265625,0.8623046875
0.008544921875,0.37890625,0.85498046875
0.001708984375,0.370361328125,0.865478515625
0.00390625,0.375732421875,0.84375
0.00732421875,0.383056640625,0.861572265625
0.000732421875,0.378662109375,0.856689453125
0.00244140625,0.3798828125,0.8583984375
0.000732421875,0.38330078125,0.849853515625
0.00732421875,0.37890625,0.846923828125
0.00732421875,0.382568359375,0.857666015625
0.001220703125,0.37109375,0.85888671875
0.00634765625,0.38916015625,0.862060546875
0.0107421875,0.38037109375,0.8564453125
0.010986328125,0.379150390625,0.849853515625
0.009521484375,0.379150390625,0.8662109375
-0.002685546875,0.3818359375,0.85791015625
0.002685546875,0.380615234375,0.8515625
-0.00048828125,0.384521484375,0.865234375
0.011474609375,0.38232421875,0.858642578125
0.010009765625,0.3779296875,0.857666015625
0.010009765625,0.378173828125,0.86328125
0.0068359375,0.380615234375,0.86083984375
0.00244140625,0.386474609375,0.87158203125
0.00830078125,0.381103515625,0.86865234375
0.009033203125,0.378173828125,0.859619140625
0.005126953125,0.377197265625,0.867431640625
0.00830078125,0.377197265625,0.85791015625
0.005615234375,0.37646484375,0.861328125
0.003173828125,0.37890625,0.853515625
-0.011474609375,0.3662109375,0.86572265625
0.0068359375,0.3759765625,0.855224609375
0.0,0.378662109375,0.87109375
0.006103515625,0.37890625,0.867919921875
0.009765625,0.384521484375,0.856201171875
0.006591796875,0.380615234375,0.873291015625
0.00537109375,0.380126953125,0.862548828125
0.0029296875,0.379638671875,0.862060546875
0.00537109375,0.384033203125,0.85302734375
0.00830078125,0.359375,0.864501953125
0.01123046875,0.377685546875,0.862548828125
0.008544921875,0.382568359375,0.85302734375
0.00244140625,0.37841796875,0.864013671875
0.007568359375,0.383056640625,0.86474609375
0.0087890625,0.37890625,0.8603515625
0.011474609375,0.3818359375,0.857421875
0.01025390625,0.37890625,0.861083984375
0.013671875,0.376220703125,0.860107421875
0.009521484375,0.37841796875,0.8564453125
0.015380859375,0.381103515625,0.86865234375
0.010986328125,0.38134765625,0.859130859375
0.006103515625,0.381103515625,0.85400390625
0.00537109375,0.377685546875,0.855224609375
0.00927734375,0.381591796875,0.84765625
-0.00439453125,0.37451171875,0.84375
0.011474609375,0.37744140625,0.864013671875
0.005615234375,0.377197265625,0.845947265625
0.0107421875,0.3857421875,0.860595703125
0.0068359375,0.377197265625,0.8544921875
0.005615234375,0.375244140625,0.85986328125
0.005126953125,0.380126953125,0.873046875
0.01318359375,0.37939453125,0.85888671875
0.00537109375,0.3896484375,0.864501953125
0.010986328125,0.379638671875,0.84423828125
0.00537109375,0.37939453125,0.86279296875
0.00537109375,0.359375,0.843994140625
0.001953125,0.3828125,0.856689453125
0.007568359375,0.379638671875,0.844482421875
0.0068359375,0.36279296875,0.8603515625
0.0078125,0.38232421875,0.8701171875
0.001220703125,0.385498046875,0.857421875
0.007568359375,0.38134765625,0.871337890625
0.00634765625,0.38525390625,0.8662109375
0.009765625,0.382080078125,0.854736328125
0.00146484375,0.374755859375,0.860595703125
0.00439453125,0.377197265625,0.86328125
0.00537109375,0.38134765625,0.859375
0.002685546875,0.379638671875,0.86279296875
0.014404296875,0.3740234375,0.865966796875
0.009521484375,0.376220703125,0.85986328125
0.006103515625,0.3779296875,0.84716796875
0.003173828125,0.375244140625,0.869873046875
0.0029296875,0.388427734375,0.8564453125
0.004638671875,0.37841796875,0.855224609375
-0.000244140625,0.36376953125,0.8681640625
-0.001220703125,0.37353515625,0.859375
0.004638671875,0.375244140625,0.862060546875
-0.005615234375,0.380615234375,0.863525390625
0.00048828125,0.381591796875,0.8583984375
0.008056640625,0.37646484375,0.845703125
-0.00048828125,0.377197265625,0.858154296875
0.001708984375,0.37890625,0.857666015625
0.00537109375,0.38427734375,0.8740234375
0.0087890625,0.377685546875,0.859130859375
0.005859375,0.3798828125,0.865478515625
0.00341796875,0.37646484375,0.85400390625
0.01220703125,0.378662109375,0.866455078125
0.009521484375,0.359619140625,0.867919921875
0.002685546875,0.372314453125,0.866943359375
0.01025390625,0.3857421875,0.8564453125
0.01513671875,0.378662109375,0.854248046875
0.0068359375,0.3720703125,0.8544921875
0.004638671875,0.37939453125,0.84619140625
0.0068359375,0.376708984375,0.854736328125
0.0068359375,0.3779296875,0.861083984375
0.0078125,0.37890625,0.857666015625
0.0087890625,0.380126953125,0.862548828125
0.009033203125,0.37451171875,0.866455078125
0.0048828125,0.379638671875,0.859619140625
0.007568359375,0.3857421875,0.873779296875
0.008056640625,0.384033203125,0.846435546875
0.012451171875,0.377197265625,0.868896484375
0.01416015625,0.363525390625,0.861083984375
0.003662109375,0.3837890625,0.85546875
-0.0029296875,0.376953125,0.85546875
0.001220703125,0.377685546875,0.8466796875
0.00634765625,0.382080078125,0.86376953125
0.0048828125,0.37353515625,0.855224609375
0.00732421875,0.382080078125,0.87060546875
0.010009765625,0.37841796875,0.8525390625
0.0068359375,0.384033203125,0.873779296875
0.0009765625,0.380615234375,0.859375
0.003662109375,0.37646484375,0.862060546875
0.0029296875,0.382080078125,0.86328125
0.00390625,0.3779296875,0.86083984375
0.009765625,0.372314453125,0.85888671875
0.008056640625,0.38134765625,0.8564453125
0.0068359375,0.37646484375,0.859619140625
0.005126953125,0.380859375,0.864501953125
-0.01416015625,0.379150390625,0.86328125
0.005615234375,0.380126953125,0.859130859375
0.0107421875,0.379150390625,0.859130859375
0.0029296875,0.37841796875,0.874755859375
0.006103515625,0.37841796875,0.861572265625
0.00244140625,0.379150390625,0.859619140625
0.005126953125,0.375244140625,0.87255859375
0.001953125,0.3828125,0.865234375
-0.011962890625,0.381103515625,0.85791015625
-0.002685546875,0.376953125,0.854248046875
0.00439453125,0.385498046875,0.855712890625
0.004638671875,0.376708984375,0.857177734375
0.006103515625,0.383544921875,0.8583984375
0.010986328125,0.37353515625,0.868896484375
0.004638671875,0.37939453125,0.86083984375
0.004638671875,0.3779296875,0.863037109375
0.009033203125,0.37451171875,0.864013671875
0.005126953125,0.37744140625,0.86181640625
0.006591796875,0.377197265625,0.867431640625
0.0107421875,0.379150390625,0.856201171875
0.005126953125,0.37939453125,0.866943359375
-0.008056640625,0.378662109375,0.8642578125
0.01123046875,0.377685546875,0.866455078125
0.007080078125,0.389404296875,0.86572265625
0.00244140625,0.38134765625,0.854736328125
0.0009765625,0.38134765625,0.85791015625
0.00439453125,0.377197265625,0.863525390625
0.010009765625,0.3779296875,0.862548828125
0.004638671875,0.382080078125,0.864013671875
0.009521484375,0.3662109375,0.85009765625
0.003662109375,0.374267578125,0.864013671875
0.010986328125,0.378662109375,0.868408203125
0.0087890625,0.3759765625,0.860107421875
0.00341796875,0.380126953125,0.857177734375
0.00390625,0.376708984375,0.85400390625
0.007568359375,0.389404296875,0.867431640625
0.0078125,0.380126953125,0.862548828125
0.00341796875,0.37744140625,0.862060546875
0.007080078125,0.376953125,0.844482421875
0.0,0.381591796875,0.862060546875
0.00537109375,0.374267578125,0.858154296875
0.00732421875,0.379150390625,0.863525390625
0.0068359375,0.37841796875,0.859619140625
0.00732421875,0.375,0.8623046875
0.009765625,0.374267578125,0.85693359375
0.0068359375,0.385009765625,0.86572265625
0.00634765625,0.375244140625,0.858154296875
0.010498046875,0.37744140625,0.87451171875
0.010498046875,0.379638671875,0.843994140625
0.008544921875,0.377197265625,0.8681640625
0.0029296875,0.374267578125,0.8623046875
0.01025390625,0.377685546875,0.86376953125
0.01123046875,0.37744140625,0.85791015625
0.004638671875,0.3759765625,0.86279296875
0.01123046875,0.3828125,0.85986328125
0.007080078125,0.376708984375,0.8671875
0.0048828125,0.378662109375,0.852783203125
0.006103515625,0.37744140625,0.85986328125
0.008544921875,0.384521484375,0.8740234375
0.00390625,0.38037109375,0.8642578125
0.004150390625,0.376220703125,0.867431640625
0.00537109375,0.382080078125,0.852783203125
-0.00048828125,0.37841796875,0.860595703125
0.00732421875,0.3828125,0.86572265625
0.00732421875,0.375244140625,0.85791015625
0.00439453125,0.3759765625,0.861083984375
0.005859375,0.37890625,0.85986328125
-0.00146484375,0.379150390625,0.844970703125
0.0078125,0.3759765625,0.844970703125
0.015380859375,0.376220703125,0.865478515625
0.0068359375,0.380126953125,0.85546875
0.005859375,0.37890625,0.85693359375
0.00146484375,0.381591796875,0.859619140625
0.001953125,0.382080078125,0.86865234375
0.00341796875,0.36572265625,0.862548828125
0.00341796875,0.3828125,0.86572265625
0.00732421875,0.382568359375,0.871337890625
0.008056640625,0.377197265625,0.862060546875
0.002685546875,0.38427734375,0.863525390625
0.01416015625,0.37744140625,0.857421875
0.00634765625,0.362060546875,0.86328125
0.008056640625,0.38330078125,0.863037109375
0.010498046875,0.375244140625,0.847900390625
0.00341796875,0.37939453125,0.864501953125
0.001220703125,0.380859375,0.8662109375
0.0009765625,0.379638671875,0.858642578125
-0.01171875,0.378662109375,0.86376953125
0.005126953125,0.380859375,0.8623046875
0.00439453125,0.377685546875,0.8603515625
0.004638671875,0.377685546875,0.857177734375
0.007568359375,0.382080078125,0.860595703125
0.000732421875,0.379150390625,0.867431640625
0.009765625,0.380859375,0.860107421875
0.00439453125,0.381103515625,0.85693359375
0.00439453125,0.38232421875,0.859375
0.009765625,0.37744140625,0.861328125
0.002197265625,0.375732421875,0.853515625
0.006103515625,0.3720703125,0.863525390625
0.008544921875,0.3837890625,0.857666015625
0.0224609375,0.378662109375,0.860107421875
0.004150390625,0.380126953125,0.861572265625
0.0087890625,0.373779296875,0.864990234375
0.0029296875,0.378662109375,0.87158203125
0.008056640625,0.3798828125,0.8603515625
0.011962890625,0.3779296875,0.8701171875
0.01220703125,0.37939453125,0.8623046875
0.008056640625,0.374267578125,0.86181640625
0.011474609375,0.376708984375,0.862060546875
0.0009765625,0.39013671875,0.849609375
0.009033203125,0.380615234375,0.8701171875
0.0107421875,0.37158203125,0.863037109375
0.00537109375,0.378173828125,0.86279296875
0.009521484375,0.38623046875,0.8642578125
0.00927734375,0.383056640625,0.868408203125
0.0078125,0.377685546875,0.855224609375
0.009765625,0.375732421875,0.8515625
0.005615234375,0.3837890625,0.861083984375
0.01220703125,0.3896484375,0.84716796875
0.01025390625,0.388916015625,0.857421875
0.00390625,0.381103515625,0.863525390625
0.00634765625,0.377197265625,0.857177734375
0.007080078125,0.38427734375,0.86865234375
0.00537109375,0.3642578125,0.855712890625
0.005615234375,0.37255859375,0.86328125
0.0087890625,0.382568359375,0.864990234375
0.0009765625,0.376953125,0.864013671875
0.0126953125,0.38037109375,0.866455078125
0.009521484375,0.381103515625,0.85498046875
0.01220703125,0.38232421875,0.855224609375
0.00634765625,0.378662109375,0.861083984375
0.01416015625,0.38037109375,0.845947265625
0.00439453125,0.37744140625,0.887451171875
0.00439453125,0.3701171875,0.849853515625
0.00537109375,0.3994140625,0.86474609375
-0.010009765625,0.39013671875,0.84716796875
-0.0029296875,0.38232421875,0.871826171875
0.002197265625,0.38232421875,0.861328125
0.00732421875,0.383544921875,0.864501953125
0.008056640625,0.38818359375,0.865966796875
0.004150390625,0.3759765625,0.863037109375
0.010986328125,0.381103515625,0.849365234375
0.010498046875,0.377685546875,0.857177734375
0.013427734375,0.385986328125,0.859130859375
0.002197265625,0.3779296875,0.860595703125
0.010986328125,0.37841796875,0.84912109375
0.00390625,0.380615234375,0.859619140625
0.009765625,0.382080078125,0.870361328125
0.005126953125,0.39013671875,0.859375
0.00048828125,0.379150390625,0.8603515625
0.0048828125,0.37646484375,0.8583984375
0.00634765625,0.3759765625,0.8603515625
0.005126953125,0.38330078125,0.861328125
0.010498046875,0.37841796875,0.86669921875
0.007568359375,0.380615234375,0.86474609375
0.00830078125,0.379150390625,0.8720703125
0.009765625,0.377197265625,0.861083984375
0.006103515625,0.377197265625,0.855712890625
0.004638671875,0.384521484375,0.865234375
0.005126953125,0.372802734375,0.8740234375
0.009521484375,0.376220703125,0.861328125
0.00146484375,0.38134765625,0.863037109375
0.01025390625,0.388916015625,0.873046875
0.010498046875,0.380126953125,0.864990234375
0.0029296875,0.37744140625,0.861328125
0.005615234375,0.380859375,0.86328125
0.00048828125,0.37451171875,0.863525390625
0.00537109375,0.3896484375,0.865478515625
0.0029296875,0.3798828125,0.85302734375
0.00390625,0.37060546875,0.85400390625
0.004150390625,0.376953125,0.8662109375
0.0166015625,0.364990234375,0.835693359375
0.009521484375,0.390380859375,0.876708984375
0.00048828125,0.383544921875,0.86083984375
